OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length,x,y
259,1581,30.6457996,30.4482994,143.0000000,0.0000000,1.0000000,4.0000000,13.6956539,1.0000000,0.0000000,1.0000000,358.3864746,3.4239135,3.4486010,61.9224129,214.6210938,1175650.8750000,634.4305420,145.9743805,40.0000000,729.0457764,577.6661377,1887.0000000,26.0000000,82.0000000,28.4939766,19.4102402,1.5625647,13864.1201172,551.0095825,163.1263733,293.7749023,1.7426739,301.6428833,250.0862427,6096519.5000000,311.6448059,54.7566071,224.0000000,7528.8999023,6082.6992188,13807.0000000,150.0000000,483.0000000,247.9829407,125.0283432,2.2623227,363079.8125000,2488.9104004,642.0620728,244.4695435,1.3577086,487.2491760,392.7158813,46406612.0000000,439.1379395,81.9240723,783.0000000,31603.7519531,23307.9160156,87505.0000000,475.0000000,1546.0000000,598.9274902,362.4763184,1.7203224,1536615.0000000,4826.5122070,1182.5181885,213.9152069,1.2064016,634.6166382,619.4289551,116904448.0000000,438.5081177,122.1451263,1520.0000000,61580.8046875,49085.2031250,248737.0000000,879.0000000,2846.0000000,986.5299683,543.5360107,1.8170155,3773402.7500000,7133.6850586,1688.1990967,180.2102509,1.0732104,751.1046143,841.1381226,201847088.0000000,499.5270691,173.6024170,2222.0000000,86103.7421875,78274.8203125,446928.0000000,1251.0000000,4005.0000000,1132.4584961,627.5829468,1.8210055,4308185.5000000,7499.2480469,1883.6435547,186.4090576,1.0387981,899.6835938,971.8594971,274985088.0000000,448.3359680,143.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1458.3193359,825.4776001,1.7995324,5539375.0000000,8738.8583984,2549.3425293,178.8331604,1.0970812,1581,,,none,,,,,0.5000000,0.5000000,,13.694229908104473,1.3041968,103.7923508
260,1582,26.0135002,25.5046005,1.0000000,0.0000000,1.0000000,4.0000000,4.2259979,1.0000000,0.0000000,1.0000000,205.4894104,1.0564995,1.1201119,171.5995178,55.6715508,19795.8339844,3.3619256,0.8155616,113.0000000,3195.1555176,2673.4428711,8760.0000000,87.0000000,284.0000000,190.7851715,152.1857300,1.3726770,165691.1093750,1681.1944580,461.8978577,299.9462585,1.3574593,291.7611084,278.7443542,328724.8437500,5.8439484,1.5060273,700.0000000,26798.3945312,20056.5214844,74972.0000000,439.0000000,1429.0000000,404.4104919,287.6171265,1.4219247,1265047.2500000,4354.9960938,1122.9517822,210.0004120,1.1930507,443.0590515,616.0740356,1108822.3750000,5.7550826,1.4457357,1460.0000000,55042.8984375,43693.9101562,244996.0000000,846.0000000,2742.0000000,811.3264160,471.3341064,1.6751804,2939423.5000000,6388.6909180,1522.2432861,211.6036377,1.1049732,558.1835327,898.6231079,2088482.3750000,6.5435996,1.7415793,2175.0000000,82545.8984375,75193.8046875,441893.0000000,1235.0000000,3953.0000000,957.6469116,558.4293823,1.7060288,4127482.5000000,7327.2299805,1718.6591797,175.5065308,1.0351053,587.6273193,953.1104736,2431550.2500000,5.9116530,1.3763485,2381.0000000,92741.6718750,93944.4218750,488845.0000000,1303.0000000,4171.0000000,1027.1362305,600.4638062,1.7123076,4431366.5000000,7631.6523438,1954.2635498,194.3562775,1.0458987,711.2423096,1058.3055420,3066717.2500000,4.9999795,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1286.6160889,760.4146118,1.7015575,5539375.0000000,8738.8583984,2544.4389648,176.6165619,1.0970812,1582,,,none,,,,,0.5000000,0.5000000,,4.195245017884580,1.3041177,103.7914658
261,1583,25.5046005,24.2875004,1.0000000,0.0000000,1.0000000,2.0000000,7.0809073,1.0000000,0.0000000,1.0000000,259.7270508,1.7702268,1.9223644,170.7346191,21.4140491,3294.3332520,0.6398489,0.2801025,65.0000000,1850.3985596,1419.4967041,3295.0000000,51.0000000,166.0000000,171.2318268,137.6488495,1.4775108,95565.5468750,1350.0192871,391.4245605,261.6985779,1.5176399,310.3544922,232.0775146,67771.3359375,1.1738886,1.3477968,593.0000000,21192.4140625,15587.0146484,67772.0000000,391.0000000,1272.0000000,391.2606201,280.4949646,1.4380642,954870.8125000,3745.7165527,870.8873901,232.1378326,1.1692713,458.2011414,533.4835205,223676.8281250,1.1622519,1.3245099,1380.0000000,52902.4453125,39806.4296875,223534.0000000,812.0000000,2635.0000000,801.3575439,460.3139038,1.6942643,2768033.0000000,6268.5610352,1495.9101562,210.2514191,1.1296778,572.9118042,809.8260498,417015.3437500,1.3045075,1.6090181,2090.0000000,80510.5234375,72241.0312500,417139.0000000,1196.0000000,3835.0000000,936.9808960,537.2817993,1.7321377,4081797.5000000,7303.1767578,1716.4844971,175.3556976,1.0398300,613.6235962,890.0597534,485962.3437500,1.1814393,1.3628814,2373.0000000,92311.4453125,93434.8671875,485963.0000000,1299.0000000,4157.0000000,1026.0855713,592.3503418,1.7380844,4431366.5000000,7631.6523438,1950.7443848,194.2512512,1.0458987,739.6054688,995.6101074,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1292.2695312,756.4784546,1.7236755,5539375.0000000,8738.8583984,2542.1791992,176.5156860,1.0970812,1583,,,none,,,,,0.5000000,0.5000000,,6.975522468577648,1.3040949,103.7914276
262,1584,25.2233009,26.0135002,1.0000000,0.0000000,0.5000000,4.0000000,8.4487543,1.0000000,0.0000000,1.0000000,121.0297546,1.1054817,1.0560943,156.8266296,147.7967529,2089718.8750000,199.3949127,2.0620615,214.0000000,7467.1708984,6375.2783203,21074.0000000,151.0000000,485.0000000,225.8496704,183.2909393,1.3454226,402713.1875000,2459.6955566,609.1412354,301.5616760,1.1955204,278.2504883,410.7430115,403989824.0000000,8210.6494141,1.8444268,841.0000000,31406.5761719,24203.8164062,100006.0000000,513.0000000,1665.0000000,510.0289917,341.9150391,1.4575096,1440700.8750000,4781.3657227,1370.2955322,208.8114014,1.2627584,424.1720276,783.7142944,2561517312.0000000,17913.3750000,1.6913034,1583.0000000,60028.0156250,48056.8281250,285549.0000000,916.0000000,2962.0000000,831.4036255,484.6575928,1.6766088,3475210.5000000,6949.0312500,1686.0753174,176.7779388,1.1057515,525.2283936,1039.9407959,7775174656.0000000,28601.7050781,1.8223495,2268.0000000,85688.8046875,81415.3828125,461271.0000000,1269.0000000,4061.0000000,965.7724609,564.4415283,1.6998422,4304670.5000000,7498.5078125,1870.3009033,183.3501434,1.0394412,549.2741089,1078.7792969,13403031552.0000000,35450.5234375,1.4088831,2399.0000000,94348.5000000,95003.3984375,495142.0000000,1316.0000000,4218.0000000,1036.6697998,610.6842041,1.6986837,4602535.5000000,7805.2758789,2054.1501465,201.6469116,1.0533422,667.3846436,1181.6207275,18441969664.0000000,30067.8085938,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1280.7462158,761.3214111,1.6898593,5539375.0000000,8738.8583984,2548.6525879,176.5613251,1.0970812,1584,,,none,,,,,0.2500000,0.2500000,,8.411719635279947,1.3041544,103.7914429
263,1585,26.0135002,26.7852001,1.0000000,0.0000000,0.5000000,4.0000000,7.2457690,1.0000000,0.0000000,1.0000000,121.0294952,0.9539524,0.9057211,158.0330963,150.0744781,2064009.3750000,196.7805481,2.0344357,215.0000000,7390.5571289,6328.3129883,21517.0000000,151.0000000,485.0000000,225.9112549,183.0868225,1.3510013,402514.9687500,2470.9460449,616.9751587,301.5549622,1.2070761,275.9940186,404.9819336,403836352.0000000,8209.5175781,1.8233176,833.0000000,31279.4082031,24114.7949219,97841.0000000,510.0000000,1655.0000000,499.1515503,337.3634033,1.4553096,1440700.8750000,4781.3657227,1370.0305176,209.1377563,1.2627584,424.7694397,781.1721191,2560128768.0000000,17907.2460938,1.6827234,1582.0000000,59991.5976562,48052.8593750,284847.0000000,913.0000000,2953.0000000,837.9347534,486.8584290,1.6824442,3475210.5000000,6949.0312500,1681.7055664,176.9978638,1.1057515,526.2811890,1037.8540039,7772263424.0000000,28592.5976562,1.8220071,2263.0000000,85517.8437500,80972.4843750,461105.0000000,1269.0000000,4061.0000000,972.2542725,566.1616211,1.7057023,4304670.5000000,7498.5078125,1866.6978760,183.5624084,1.0394412,550.4395752,1076.8392334,13399663616.0000000,35442.1757812,1.4088776,2399.0000000,94348.5000000,95003.3984375,495142.0000000,1315.0000000,4215.0000000,1043.4415283,612.3283081,1.7047713,4602535.5000000,7805.2758789,2052.9013672,201.8619385,1.0533422,668.5865479,1179.5584717,18437607424.0000000,30060.6953125,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1287.7250977,762.6981201,1.6958019,5539375.0000000,8738.8583984,2544.2497559,176.7062988,1.0970812,1585,,,none,,,,,0.2500000,0.2500000,,7.204557404330767,1.3041180,103.7915039
264,1586,26.7852001,28.4207993,1.0000000,0.0000000,0.5000000,4.0000000,11.3963671,1.0000000,4.0700130,1.0005724,118.5356522,2.0355225,1.9332975,157.9156647,145.9294739,2047859.8750000,195.6762238,2.0164568,212.0000000,7152.3315430,5798.8369141,21203.0000000,153.0000000,492.0000000,225.9136505,182.2288055,1.3637317,383102.3750000,2409.7963867,598.4255371,238.4898834,1.2062463,276.6833496,401.7453918,403691040.0000000,8207.8740234,1.8233229,831.0000000,31240.3261719,23970.9511719,97839.0000000,505.0000000,1638.0000000,502.0830688,337.9426575,1.4656820,1440700.8750000,4781.3657227,1369.8936768,209.5244446,1.2627584,425.9309998,774.7084351,2559308544.0000000,17903.5097656,1.6778880,1578.0000000,59744.0820312,47884.2421875,283938.0000000,911.0000000,2947.0000000,844.4230347,488.8433533,1.6890135,3446521.2500000,6894.0209961,1676.6638184,177.2618866,1.0973732,528.1783447,1032.0106201,7770706944.0000000,28587.7636719,1.8220071,2261.0000000,85489.8828125,80972.4843750,461064.0000000,1268.0000000,4058.0000000,980.0684814,568.4270630,1.7121567,4304670.5000000,7498.5078125,1862.5709229,183.8163757,1.0394412,552.3831787,1070.9449463,13397906432.0000000,35437.8398438,1.4088776,2398.0000000,94332.3046875,95003.3984375,495141.0000000,1314.0000000,4212.0000000,1051.4826660,614.4588013,1.7114574,4602535.5000000,7805.2758789,2051.5773926,202.1173553,1.0533422,670.5916748,1173.4621582,18435358720.0000000,30057.0292969,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1296.0151367,764.5108643,1.7023808,5539375.0000000,8738.8583984,2539.1560059,176.8800507,1.0970812,1586,,,none,,,,,0.2500000,0.2500000,,11.277510082628519,1.3040758,103.7915726
265,1587,28.4207993,28.6023998,1.0000000,0.0000000,0.7500000,4.0000000,1.0922045,1.0000000,0.0000000,1.0000000,117.2002945,0.2218134,0.2047883,157.7027283,156.7525787,2041100.8750000,196.0341187,2.0091150,212.0000000,7169.0668945,5798.8369141,20975.0000000,155.0000000,498.0000000,225.0887756,180.7891693,1.3699576,383102.3750000,2409.7963867,601.6943970,238.9925537,1.2062463,277.0303040,413.3860779,403689408.0000000,8208.6943359,1.8232963,828.0000000,31112.8652344,23827.5332031,97836.0000000,504.0000000,1634.0000000,504.1018372,338.5839539,1.4715466,1440700.8750000,4781.3657227,1370.1771240,209.7822876,1.2627584,425.9866333,783.1146851,2558946048.0000000,17902.1386719,1.6738266,1576.0000000,59709.6757812,47882.4648438,282540.0000000,909.0000000,2940.0000000,847.7250366,489.6552734,1.6928769,3446521.2500000,6894.0209961,1673.6094971,177.4449463,1.0973732,529.2073364,1042.2882080,7769990656.0000000,28585.5527344,1.8216952,2260.0000000,85488.9140625,80972.4843750,461063.0000000,1267.0000000,4055.0000000,985.4041748,570.2663574,1.7157016,4304670.5000000,7498.5078125,1860.1452637,183.9908295,1.0394412,553.3145142,1081.0465088,13397123072.0000000,35435.8710938,1.4084461,2397.0000000,94321.8828125,94914.5859375,495018.0000000,1314.0000000,4212.0000000,1056.8206787,616.1784058,1.7150607,4602535.5000000,7805.2758789,2051.0529785,202.2890472,1.0533422,671.6675415,1183.5777588,18434336768.0000000,30055.3652344,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1301.5765381,766.0426025,1.7060395,5539375.0000000,8738.8583984,2536.0573730,177.0003815,1.0970812,1587,,,none,,,,,0.2500000,0.5000000,,1.077001254252600,1.3040503,103.7916260
266,1588,35.9877014,36.6232986,1.0000000,0.0000000,0.5000000,4.0000000,6.4934626,1.0000000,0.0000000,1.0000000,50.6402245,0.8514076,0.8116828,168.7216339,97.1839600,604612.8125000,65.6182175,1.2906290,198.0000000,4482.4047852,2983.8454590,15027.0000000,140.0000000,451.0000000,191.1321106,151.9030914,1.3339719,227086.6562500,1940.1551514,432.2350464,274.2776794,1.3190809,259.2214050,302.9765930,74269368.0000000,1366.2022705,1.5609432,690.0000000,23371.1855469,18267.2578125,71126.0000000,427.0000000,1381.0000000,327.5668945,243.5179596,1.4563717,968023.1250000,3691.5683594,848.7791138,302.9658203,1.1202791,434.9732056,556.2371216,897119616.0000000,6446.1396484,1.2282600,1377.0000000,54910.5898438,42062.6093750,203664.0000000,802.0000000,2601.0000000,803.8526001,437.0172729,1.7703426,2693581.2500000,6039.4912109,1361.0397949,212.3999329,1.0776080,567.7338257,832.4870605,2194845440.0000000,8586.4091797,1.5408077,2047.0000000,80651.0703125,71858.3593750,397619.0000000,1175.0000000,3770.0000000,973.8399658,512.8982544,1.8515850,4062547.2500000,7297.4711914,1625.3858643,176.6131439,1.0431253,620.0217285,932.7428589,4137630720.0000000,11774.1523438,1.3494130,2367.0000000,92445.1328125,92990.8828125,483747.0000000,1296.0000000,4146.0000000,1077.5828857,573.1625366,1.8640236,4431366.5000000,7631.6523438,1876.7850342,196.1887054,1.0458987,751.3084106,1038.3134766,5116489728.0000000,8341.9306641,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1359.4554443,733.8168335,1.8521581,5539375.0000000,8738.8583984,2451.6389160,177.3924255,1.0970812,1588,,,none,,,,,0.2500000,0.2500000,,6.462280955766975,1.3032943,103.7918091
267,1589,36.6232986,37.0777016,1.0000000,0.0000000,0.5000000,4.0000000,3.5440476,1.0000000,0.0000000,1.0000000,50.6410866,0.4714061,0.4430059,168.3845062,97.4220123,588592.8125000,64.5476837,1.3038698,196.0000000,4475.8950195,2861.1953125,14559.0000000,139.0000000,448.0000000,192.5681000,151.6242523,1.3566908,227086.6562500,1940.1551514,435.8920288,273.8235474,1.3190809,259.1754150,305.5789185,74241312.0000000,1365.7307129,1.5609561,690.0000000,23371.1855469,18267.2578125,71126.0000000,429.0000000,1388.0000000,327.4720764,244.5990143,1.4622276,968023.1250000,3691.5683594,850.8906860,234.7305145,1.1202791,435.9824219,563.0641479,897390912.0000000,6447.2456055,1.2317404,1380.0000000,54859.2500000,42214.3476562,205872.0000000,803.0000000,2604.0000000,808.5426025,443.4294739,1.7609965,2679222.2500000,6036.4409180,1365.7915039,212.4654541,1.0822892,568.4810791,840.1636963,2195836672.0000000,8589.6201172,1.5511583,2053.0000000,80704.8046875,72093.5546875,400786.0000000,1178.0000000,3779.0000000,973.2911377,517.6792603,1.8366627,4062547.2500000,7297.4711914,1628.3326416,176.7552338,1.0431253,618.8695679,936.6256104,4139002880.0000000,11777.5966797,1.3545636,2367.0000000,92445.1328125,92990.8828125,483747.0000000,1296.0000000,4146.0000000,1074.1459961,576.8941650,1.8478259,4431366.5000000,7631.6523438,1880.9105225,196.2746887,1.0458987,750.0750732,1042.3297119,5118377472.0000000,8345.0087891,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1355.6843262,737.7825928,1.8372028,5539375.0000000,8738.8583984,2454.6350098,177.4857330,1.0970812,1589,,,none,,,,,0.2500000,0.2500000,,3.514795976719838,1.3033229,103.7918472
268,1590,36.7538986,36.2871017,1.0000000,0.0000000,1.0000000,4.0000000,4.4832330,1.0000000,0.0000000,1.0000000,240.7646790,1.1208082,1.1791579,167.8536835,20.7576332,10694.3330078,8.1934948,0.4602695,105.0000000,2184.1315918,1481.3311768,2687.0000000,82.0000000,256.0000000,164.0502014,129.8581085,1.3044425,60323.0625000,1338.2069092,340.4048462,313.6573181,2.3623993,297.4637451,216.6052704,544067.8125000,12.0984077,1.3122221,562.0000000,17931.9804688,13989.2275391,60168.0000000,342.0000000,1115.0000000,325.7390747,223.1377411,1.7575530,715949.5000000,3239.3603516,800.8597412,237.9087982,1.1663429,425.0198669,359.0802917,1462279.3750000,12.1275959,0.8178955,1101.0000000,43272.3164062,31810.6972656,134530.0000000,673.0000000,2186.0000000,679.0015259,378.1210327,1.8519342,2215606.0000000,5570.8149414,1355.7564697,213.1012115,1.1146412,585.1371460,641.6373901,4525782.0000000,16.6806278,1.2040771,1809.0000000,71712.1953125,60932.1953125,329611.0000000,1052.0000000,3389.0000000,953.6710815,495.4340515,1.9261312,3832406.5000000,7154.3291016,1589.8197021,214.9663849,1.0628119,675.6731567,813.2132568,7931653.0000000,19.9050198,1.3342056,2347.0000000,91266.1328125,90867.7187500,479234.0000000,1292.0000000,4134.0000000,1086.3468018,569.8018799,1.9288440,4429944.5000000,7630.9775391,1876.5133057,196.4331360,1.0460495,809.9264526,918.4119263,11080254.0000000,18.0652580,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1376.8095703,737.3394775,1.9023764,5539375.0000000,8738.8583984,2448.7976074,177.5675049,1.0970812,1590,,,none,,,,,0.5000000,0.5000000,,4.458865337536404,1.3032715,103.7918777
269,1591,36.2871017,34.3395004,1.0000000,0.0000000,1.0000000,4.0000000,25.8609676,1.0000000,61.8850098,1.1095358,191.7621765,21.9364948,22.1799450,115.0128860,5.5882659,7056.3334961,6.8600402,0.1337030,78.0000000,1700.9831543,1155.6856689,599.0000000,58.0000000,181.0000000,110.9935837,81.7409897,1.3736639,49538.0234375,1238.6733398,300.5366821,319.0266418,2.4647055,306.5670166,182.1440735,400118.3437500,9.2320576,1.1517167,523.0000000,15898.4306641,12625.5712891,53531.0000000,322.0000000,1048.0000000,318.4419556,200.8365479,1.8598566,694146.8750000,3198.5883789,789.1152344,238.3128357,1.1728852,418.7627563,305.5855713,1161113.8750000,9.8911819,0.7300791,1014.0000000,39163.9687500,29604.8398438,116175.0000000,621.0000000,2011.0000000,628.2451172,344.9913940,1.9025373,2089127.6250000,5494.3051758,1342.7565918,213.1066742,1.1498753,588.6620483,579.8363647,3828181.2500000,14.2943258,1.1225940,1727.0000000,66923.0312500,55513.7187500,305085.0000000,1014.0000000,3269.0000000,947.5425415,477.8367615,1.9865798,3512412.2500000,6957.0268555,1575.9428711,178.0797729,1.0965590,692.4255981,772.4876099,6897216.0000000,17.3960209,1.3164809,2332.0000000,91102.9062500,89394.1953125,473992.0000000,1290.0000000,4126.0000000,1096.0721436,558.5173340,1.9884858,4429944.5000000,7630.9775391,1864.0318604,196.3225098,1.0460495,830.1376953,881.2250977,9763670.0000000,15.9186993,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1391.9808350,727.6873779,1.9561180,5539375.0000000,8738.8583984,2438.1613770,177.3927765,1.0970812,1591,,,none,,,,,0.5000000,0.5000000,,25.787520263551016,1.3031584,103.7918167
270,1592,31.0883007,30.8610001,1.0000000,0.0000000,0.5000000,4.0000000,4.9507103,1.0000000,0.0000000,1.0000000,295.1131287,0.6188388,0.6330451,111.7840424,115.7648468,1335181.8750000,136.1502686,1.1785254,117.0000000,3111.6601562,2406.5427246,9807.0000000,81.0000000,259.0000000,105.6210785,91.4991684,1.1730653,126038.4531250,1514.3229980,459.4771423,266.3089905,1.4478519,286.0857239,269.8508911,183406544.0000000,4391.1982422,1.2558573,575.0000000,19946.4804688,14972.2539062,57992.0000000,370.0000000,1198.0000000,335.8533936,258.5569458,1.4396570,817926.5000000,3436.1491699,904.7095947,232.5871582,1.1487350,454.2476196,552.4049683,698848128.0000000,4675.0815430,1.1873976,1314.0000000,50778.7148438,37278.9218750,203339.0000000,777.0000000,2524.0000000,838.7366333,481.6110535,1.7074468,2472393.7500000,5800.0112305,1474.3253174,212.7234497,1.0827550,578.6550903,836.9888916,2006597888.0000000,6770.0390625,1.5481870,2011.0000000,78388.2890625,68990.7265625,402634.0000000,1150.0000000,3692.0000000,984.0770264,561.6743164,1.7395935,4081797.5000000,7303.1767578,1685.4388428,177.6864471,1.0398300,627.2056885,932.4820557,3014862080.0000000,7341.3745117,1.3535720,2365.0000000,91799.7890625,92576.4687500,484952.0000000,1296.0000000,4146.0000000,1085.4334717,620.3123779,1.7526499,4431366.5000000,7631.6523438,1943.6982422,196.4740601,1.0458987,754.7554932,1037.4602051,3939901440.0000000,6423.6196289,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1355.5207520,783.4412231,1.7410694,5539375.0000000,8738.8583984,2512.0512695,178.0938110,1.0970812,1592,,,none,,,,,0.2500000,0.2500000,,4.945489381188884,1.3038517,103.7920609
271,1593,31.3724003,31.0883007,1.0000000,0.0000000,0.5000000,4.0000000,4.3895903,1.0000000,0.0000000,1.0000000,295.1136169,0.5486988,0.5664550,108.1399689,116.4780502,1359534.3750000,139.1774292,1.1439717,115.0000000,2919.3779297,2257.2968750,9487.0000000,81.0000000,259.0000000,99.4856033,86.5994949,1.1688818,123354.9218750,1491.7213135,463.5765076,266.5873108,1.4355193,285.1692505,269.7124329,183355664.0000000,4390.2646484,1.2512003,571.0000000,19850.0234375,14869.2753906,57204.0000000,369.0000000,1195.0000000,337.4865417,259.7440186,1.4509025,817926.5000000,3436.1491699,906.8777466,232.8486786,1.1487350,455.2247009,553.6199951,698509632.0000000,4673.3740234,1.1869818,1313.0000000,50754.6484375,37278.9218750,203338.0000000,774.0000000,2515.0000000,842.8013306,483.2460327,1.7140435,2472393.7500000,5800.0112305,1474.9553223,212.9030304,1.0827550,577.8150024,833.4826050,2005863680.0000000,6767.6982422,1.5477531,2002.0000000,77608.7031250,68262.9765625,399220.0000000,1148.0000000,3686.0000000,980.3093872,556.8911133,1.7453847,4062547.2500000,7297.4711914,1683.3012695,177.8273468,1.0431253,627.2504883,931.7962646,3013962496.0000000,7339.1669922,1.3523222,2364.0000000,91786.0937500,92495.4140625,483632.0000000,1296.0000000,4146.0000000,1086.7982178,620.0272217,1.7566291,4431366.5000000,7631.6523438,1943.0074463,196.6100159,1.0458987,755.8306274,1037.9957275,3938742784.0000000,6421.7309570,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1359.9914551,785.0348511,1.7443578,5539375.0000000,8738.8583984,2509.9396973,178.1886444,1.0970812,1593,,,none,,,,,0.2500000,0.2500000,,4.380386797738379,1.3038338,103.7920990
